2.484029211408420035e-02,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666963e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.589999999999960778e-02,2.324324780304998575e-02,0.000000000000000000e+00,4.687500000000000000e-02,1.861553025859735699e-02
2.484029211408420035e-02,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666963e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.589999999999960778e-02,2.233133997461764220e-02,0.000000000000000000e+00,4.284915158885763131e-02,1.861553060784332247e-02
2.484029211408420035e-02,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666963e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.589999999999960778e-02,2.138460032367028169e-02,0.000000000000000000e+00,3.898125024678171513e-02,1.861553095708928796e-02
2.484029211408420035e-02,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666963e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.589999999999960778e-02,2.040932499395462993e-02,0.000000000000000000e+00,3.527732902240388740e-02,1.861553130633525344e-02
2.484029211408420035e-02,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666963e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.589999999999960778e-02,1.941283671233045433e-02,0.000000000000000000e+00,3.174232936487098033e-02,1.861552979293606969e-02
-1.000000000000000000e+00,9.889199929410141809e-02,-9.950981722803111662e-01,-1.306931632361063578e-07,-9.999999999999913403e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.953999999999999737e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666963e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+01,4.060569958161386328e-02,0.000000000000000000e+00,2.837992761602876543e-02,1.861553014218203517e-02
3.953999999999999737e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666963e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+01,2.982664557577137734e-02,0.000000000000000000e+00,3.124999882972119211e-02,2.399160722958666725e-02
3.953999999999999737e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666963e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+01,2.905966031731212207e-02,0.000000000000000000e+00,3.124999824764458298e-02,2.915773412130730213e-02
3.953999999999999737e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666963e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+01,2.818646270858421801e-02,0.000000000000000000e+00,3.124999859689054846e-02,3.419101473169781913e-02
3.953999999999999737e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666963e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+01,2.719786566635026479e-02,0.000000000000000000e+00,3.124999894613651394e-02,3.907305307975190295e-02
3.953999999999999737e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666963e+00,-2.891205793294679389e-18,0.000000000000000000e+00,1.927470528863119542e-17,1.000000000000000000e+00,-2.000000000000000000e+01,2.608745888938962532e-02,7.542421227334006803e-20,3.124999836405990480e-02,4.378386193496917184e-02
3.953999999999999737e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666963e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+01,2.485330572558029291e-02,0.000000000000000000e+00,3.124999871330587028e-02,4.830234215701063871e-02
3.953999999999999737e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666963e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+01,2.349979098014613743e-02,0.000000000000000000e+00,3.124999813122926115e-02,5.260706131834748389e-02
3.953999999999999737e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666963e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+01,2.203902893586398917e-02,0.000000000000000000e+00,3.124999848047522663e-02,5.667734431119642730e-02
3.953999999999999737e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666963e+00,-2.891205793294679004e-18,0.000000000000000000e+00,1.927470528863119542e-17,1.000000000000000000e+00,-2.000000000000000000e+01,2.049148288394146006e-02,5.924509402725030728e-20,3.124999882972119211e-02,6.049461589619888058e-02
