5.687801371375869053e-01,2.000000000000000000e+00,1.000000000000000000e+00,9.677142723775086219e-01,-1.073144197361697444e-01,1.520419567145248951e+00,0.000000000000000000e+00,9.048329391871365868e-01,2.838445209476232023e+00,1.680331806345521706e+00,2.746803940571715508e+00,-8.756197493686822542e-01,1.329671529352864923e+01,-6.058459339232285856e+00,5.402571517749027441e-02,-9.595126830201572421e-02,1.402951498565178645e-01
6.209764656852243547e-01,2.000000000000000000e+00,1.000000000000000000e+00,9.622504177330738484e-01,-1.116365331525705218e-01,1.654776494316443136e+00,0.000000000000000000e+00,9.120051948465616176e-01,2.734524330546439064e+00,1.814437575210136044e+00,2.631297179369564976e+00,-8.775773797158373801e-01,1.297984161678932225e+01,-6.754852469065653509e+00,1.293777260855925697e-02,-9.287021638279727154e-02,1.435977200898261863e-01
6.456098043369138395e-01,2.000000000000000000e+00,1.000000000000000000e+00,9.597749902817659384e-01,-1.129653628684078454e-01,1.713615992528922938e+00,0.000000000000000000e+00,9.154899503584104092e-01,2.682272260542915010e+00,1.871802079157777188e+00,2.574377832795627263e+00,-8.786643582082979131e-01,1.282171076429487755e+01,-7.070345728735802027e+00,1.268753552836233284e-02,-9.176608668939062463e-02,1.450583747210225649e-01
6.709129975475747187e-01,2.000000000000000000e+00,1.000000000000000000e+00,9.572828199973569818e-01,-1.140302595286644682e-01,1.771461448757096102e+00,-1.510168327780134072e-17,9.189563542372827243e-01,2.629061674665797543e+00,1.927688339700722064e+00,2.516755573871047869e+00,-8.797011302387561793e-01,1.265675648980878520e+01,-7.384829724851471155e+00,1.252186666187261183e-02,-9.068495119184724618e-02,1.465068258011635594e-01
6.966058884676655794e-01,2.000000000000000000e+00,1.000000000000000000e+00,9.548372227533123979e-01,-1.147589721845616861e-01,1.827156337626364868e+00,-1.504523222249926338e-17,9.224043605695257941e-01,2.574837173728547590e+00,1.980862640868492619e+00,2.458550376004954074e+00,-8.807460179017508883e-01,1.248652549229846898e+01,-7.693222469040748024e+00,1.232736258286618383e-02,-8.958798845247586962e-02,1.479029549994500536e-01
7.226258411258374981e-01,2.000000000000000000e+00,1.000000000000000000e+00,9.524528054898601104e-01,-1.151616574280952543e-01,1.880560743477075913e+00,-2.997949647227268472e-17,9.258186054358643613e-01,2.519787555672909463e+00,2.031241036241359321e+00,2.399978726639099502e+00,-8.817985281220989124e-01,1.231165922419509684e+01,-7.994671978935556922e+00,1.210481600548051970e-02,-8.848016908890951604e-02,1.492442636286757940e-01
7.489836294339653477e-01,2.000000000000000000e+00,1.000000000000000000e+00,9.501430777560221363e-01,-1.152519494974289238e-01,1.931552282254478392e+00,0.000000000000000000e+00,9.291840717907451364e-01,2.464115443998077915e+00,2.078761723209423096e+00,2.341262231906479752e+00,-8.828578137731311060e-01,1.213290501440986446e+01,-8.288769213480186693e+00,1.185527566588007696e-02,-8.736652695827074044e-02,1.505287102094780283e-01
7.757933969590808942e-01,2.000000000000000000e+00,1.000000000000000000e+00,9.479202828971455830e-01,-1.150465883083547219e-01,1.980027157959688866e+00,-2.976512635301493928e-17,9.324864032642522504e-01,2.408033847374688285e+00,2.123384481562868409e+00,2.282624125829316508e+00,-8.839227751799918487e-01,1.195084081763580031e+01,-8.574365399076519623e+00,1.158017608456533842e-02,-8.625212267397026900e-02,1.517547181313763094e-01
8.029216215773686827e-01,2.000000000000000000e+00,1.000000000000000000e+00,9.457950888952743052e-01,-1.145652347749766264e-01,2.025903988100508535e+00,1.483125814641138944e-17,9.357121068769450600e-01,2.351763905798828880e+00,2.165093273039091049e+00,2.224286752345701057e+00,-8.849919153040645137e-01,1.176626805781384633e+01,-8.850918033168056809e+00,1.128106057748510214e-02,-8.514197023293798572e-02,1.529211882098176489e-01
8.303669365803008073e-01,2.000000000000000000e+00,1.000000000000000000e+00,-1.135954170595879775e-01,9.457242276518714741e-01,2.029797652261366991e+00,9.369153525455857778e-01,2.962442182233155374e-17,2.330375479181942655e+00,2.203892550188202293e+00,2.166468557427771557e+00,-8.860635481613550191e-01,-1.044554690609798797e+01,1.039846049364970071e+01,1.095970395814765269e-02,-8.404094195303343784e-02,1.540274678688290377e-01
8.580149827432298482e-01,2.000000000000000000e+00,1.000000000000000000e+00,-1.120611476881330643e-01,9.486234488166377377e-01,1.972655869453906252e+00,9.351820281108754740e-01,-1.483966478253269264e-17,2.361116254829292327e+00,2.239810244713186904e+00,2.109381714102002814e+00,-8.871356007778765651e-01,-1.066385232905335556e+01,1.019682206577364525e+01,1.061823187115818953e-02,-8.295373293292729322e-02,1.550733820129427953e-01
8.860192738821253133e-01,2.000000000000000000e+00,1.000000000000000000e+00,-1.103672436502978471e-01,9.513914088473646169e-01,1.916866177447652975e+00,9.335860253939607389e-01,1.486503378406742576e-17,2.389022423866733469e+00,2.272895409610517614e+00,2.053229295756394013e+00,-8.882057239797718218e-01,-1.087045416409102927e+01,9.999170087576025878e+00,1.025883772508414879e-02,-8.188479463211821574e-02,1.560591759313665894e-01
9.143557979696305127e-01,2.000000000000000000e+00,1.000000000000000000e+00,-1.085419193141532457e-01,9.540239375607533212e-01,1.862578598641922767e+00,9.321268987679844908e-01,-4.466490933634812535e-17,2.414212037020956991e+00,2.303216073665300012e+00,1.998202820993299378e+00,-8.892713742689263290e-01,-1.106548896820744687e+01,9.806036511172003145e+00,9.883923241239479102e-03,-8.083825213217796235e-02,1.569855087511503877e-01
9.423170406427642254e-01,2.000000000000000000e+00,1.000000000000000000e+00,-1.066126491455058750e-01,9.565183937000727443e-01,1.809927015785873561e+00,9.308025498198463366e-01,0.000000000000000000e+00,2.436815893733025984e+00,2.330859224416321318e+00,1.944480079192067778e+00,-8.903297598056112427e-01,-1.124879658947087080e+01,9.618373042552022412e+00,9.496074901062785331e-03,-7.981789880769910028e-02,1.578534184885663494e-01
9.492908762596681260e-01,2.000000000000000000e+00,1.000000000000000000e+00,-1.046057729617012738e-01,9.588735956933230886e-01,1.759028263878067877e+00,9.296093865860992622e-01,0.000000000000000000e+00,2.456975452064014576e+00,2.355928886250850063e+00,1.892223001682383554e+00,-8.913778951060774558e-01,-1.140238534610911358e+01,9.446371104055010903e+00,9.097977166573071456e-03,-7.882712765055989446e-02,1.586642985626715574e-01
9.557311541424780010e-01,2.000000000000000000e+00,1.000000000000000000e+00,-1.025460502628486176e-01,9.610897132654979691e-01,1.709982074379496897e+00,9.285426794033970754e-01,0.000000000000000000e+00,2.474837750249591739e+00,2.378541103766010245e+00,1.841576173405606642e+00,-8.924128175025880516e-01,-1.154471475925286938e+01,9.280727214509020939e+00,8.692131024507363662e-03,-7.786891462313853818e-02,1.594197953165786275e-01
9.622059689076173372e-01,2.000000000000000000e+00,1.000000000000000000e+00,-1.004566572884103559e-01,9.631681129643300254e-01,1.662870960119147368e+00,9.275964489475766461e-01,0.000000000000000000e+00,2.490558419309441440e+00,2.398826452953699562e+00,1.792666371249902246e+00,-8.934313213252509378e-01,-1.167667409353407493e+01,9.121566079098151647e+00,8.281468545374523482e-03,-7.694577773550345667e-02,1.601218679993232086e-01
9.685381537594039969e-01,2.000000000000000000e+00,1.000000000000000000e+00,-9.835867991856324377e-02,9.651112893811789606e-01,1.617759344740963057e+00,9.267639696153316953e-01,-2.994891528546293542e-17,2.504294485903344025e+00,2.416922880280351738e+00,1.745600171975222104e+00,-8.944303696674724691e-01,-1.179861492976886694e+01,8.969171665497654544e+00,7.868454483553836282e-03,-7.605980390457796336e-02,1.607726527970454455e-01
9.747810237791346699e-01,2.000000000000000000e+00,1.000000000000000000e+00,-9.627114779277058665e-02,9.669226688786810575e-01,1.574694587830231862e+00,9.260378130971393951e-01,0.000000000000000000e+00,2.516204979410836096e+00,2.432975634137752419e+00,1.700464673859975351e+00,-8.954069537224632613e-01,-1.191087424210791568e+01,8.823814488468755712e+00,7.455854469852312046e-03,-7.521261685660003693e-02,1.613744675958999342e-01
9.808730056820386123e-01,2.000000000000000000e+00,1.000000000000000000e+00,-9.421089270123997328e-02,9.686064898907016385e-01,1.533706844913829137e+00,9.254100681875382373e-01,-2.999273140607773520e-17,2.526448589508258014e+00,2.447134500172907678e+00,1.657326732912762335e+00,-8.963581978566462771e-01,-1.201408519308950673e+01,8.685586504868474833e+00,7.046037291422274987e-03,-7.440539230550285987e-02,1.619297544518584486e-01
